userName,score,at,content
Pengguna Google,5,2020-11-09 10:32:02,"Turun 9kg pakai app ini gile sihh 😆 Terimakasih banyakk yg udah bikin app ini ,ngebantu bgt buat diet dan atur pola makan... SARAN : adain tema gelap/dark kaya app lain"
Pengguna Google,5,2020-11-09 09:50:31,Sangat membantu
Pengguna Google,5,2020-11-09 08:31:50,Aplikasi yang sangat amat berguna buat orang yang mau diet tp masi tetep bisa makan semuanya asal telaten n rajin nimbang makanan itu😁👍
Pengguna Google,5,2020-11-09 08:11:47,Sangat terbantu sekali program diet saya dengan aplikasi ini
Pengguna Google,5,2020-11-09 08:05:21,Good
Pengguna Google,4,2020-11-09 08:02:02,Membantu sekali tetapi agak kurang lengkap... Mungkin bisa dilengkapi lagi menu menunya😁
Pengguna Google,5,2020-11-09 07:54:51,Sangat membantuu dan bermanfaat sekali apk ini
Pengguna Google,5,2020-11-09 07:12:19,Ngebantu bngt 😍😍
Pengguna Google,5,2020-11-09 05:25:48,Sangat membantu....membuat kita jauh lebih sehat...yg tadinya makan asal makan skarang makannya serba tercatat dan terkontrol...
Pengguna Google,5,2020-11-08 09:15:19,Mantaaappp
Pengguna Google,5,2020-11-08 06:35:23,Sangat membantu dalam mengatur mealplan kalori.
Pengguna Google,4,2020-11-07 19:10:07,"Bagus , membantu untuk pengurangan dan penambahan BB"
Pengguna Google,5,2020-11-07 16:30:13,Trima kasih banyak sama aplikasi ini... krn sangat membantu banget
Pengguna Google,5,2020-11-07 16:17:23,Aku sangat suka
Pengguna Google,5,2020-11-07 15:27:12,FS bagus...bantu bnget untuk ngitung kalori makanan...terbantu bnget unt program dietku...semoga sukses
Pengguna Google,3,2020-11-07 13:25:21,Nice
Pengguna Google,5,2020-11-07 09:25:57,Mudah dipahami dan membantu dalam menghitung kebutuhan kalori
Pengguna Google,5,2020-11-07 06:31:13,"Masukan : Mohon ditambah lagi data makanan/suplemennya seperti jintan hitam, dll"
Pengguna Google,1,2020-11-07 06:21:58,Bagus membantu
Pengguna Google,5,2020-11-07 06:06:52,Bagus... Pola makan jadi terkontrol sejauh ini🤗
Pengguna Google,4,2020-11-06 22:10:27,"Tambahin aplikasi nya donk, tambahin mi fit"
Pengguna Google,5,2020-11-06 15:44:47,Kerennn bangedd apk nyaa
Pengguna Google,5,2020-11-06 14:55:30,sangat membantu dalam proses perdietan
Pengguna Google,5,2020-11-06 13:11:21,Jadi lebih paham dengan kalori yg terkandung dlm makanan
Pengguna Google,5,2020-11-06 11:02:22,Aplikasi yang bagus untuk diet
Pengguna Google,5,2020-11-06 07:58:31,Mantap lah... Ngebantu hidup sehat banget
Pengguna Google,5,2020-11-06 06:52:46,Sangat membantu 😊
Pengguna Google,5,2020-11-06 05:52:50,trimakasih.. aplikasi ini sangat membantu pola makan saya.
Pengguna Google,5,2020-11-06 05:40:02,Suka bgt
Pengguna Google,5,2020-11-06 05:08:40,Bagus
Pengguna Google,5,2020-11-05 21:51:23,Sangat membantu
Pengguna Google,5,2020-11-05 20:32:46,Sangat membantu
Pengguna Google,5,2020-11-05 18:30:39,Nggak tau mau bilang makasih kayak gimana..😍😘 Intinya seneng banget udah instal apk ini.. Sejauh ini udah berkurang 10 kg..😋 Makasihh fatsecret😁
Pengguna Google,5,2020-11-05 18:12:42,Sukak sangat membantu untuk semangat diet
Pengguna Google,5,2020-11-05 17:23:19,Semoga bisa membantu pola makan kalori defisit ☺
Pengguna Google,5,2020-11-05 15:19:55,Sangat Membantu sekali program diet saya
Pengguna Google,5,2020-11-05 10:58:05,ngebantu bgt kalo lagi diet bund✨
Pengguna Google,4,2020-11-05 08:59:55,"Bagus, jadi bisa control kalori yang masuk ke tubuh"
Pengguna Google,5,2020-11-05 07:50:25,Sangat membantu
Pengguna Google,5,2020-11-04 20:48:54,Ok
Pengguna Google,4,2020-11-04 17:40:15,Cukup membantu
Pengguna Google,5,2020-11-04 08:04:03,"Ngebantu bgt sih ini, tapi lengkapi lagi makanan/minuman yg lain kadang kalo input suka ga ada😂"
Pengguna Google,1,2020-11-03 22:56:16,"Gillla woyy biasa gak pernah selemot ini tpi kali ini lemot banget , nyari menu gak muncul"""
Pengguna Google,5,2020-11-03 18:16:47,Bagus bgt apk nya
Pengguna Google,5,2020-11-03 17:14:14,"Hade pisan, bgs bgt buat yg bnr bnr mau diet dan jaga kesehatan buat tubuh kita."
Pengguna Google,5,2020-11-03 13:55:17,"Makasih banyak admin dan tim pembuat fat secret, ini aplikasi terluv dunia perdietan"
Pengguna Google,5,2020-11-03 07:46:01,Lumayan membantu untuk tracking kalori. Buat yang kalori defisit. Cuma kadang ada beberapa menu yg kurang akurat hehe. Tapi udah cukup sih buat kaum gratisan kaya aku. Bener-bener membantu sih. Makasih FatSecret
Pengguna Google,4,2020-11-03 07:43:52,"Aplikasi nya lumayan bagus, buat ngitung pemasukan kalori kita dalam sehari, cuman masih banyak jenis makan yang kurang di uraikan atau ada di apps ini, mohon tingkat kan lagi ya min"
Pengguna Google,5,2020-11-03 07:43:35,"BNR BNR NYESEL DONLOT APK INI!!!! BNR BNR YA NIH APK, KESEL BGT AKU. BERAT AKU DARI 53 JADI 51 ANJIP, KESEL POKOK NYA KNP BARU DONLOT HIKSROTTT"
Pengguna Google,5,2020-11-02 21:07:34,Good
Pengguna Google,5,2020-11-02 20:11:44,Membantu sekaliii
Pengguna Google,5,2020-11-02 17:02:26,"Bertahun tahun pk aplikasi ini , meskipun sdh capai target tetep bs dipake utk mengontrol BB"
Pengguna Google,4,2020-11-02 08:53:49,sangat membantu
Pengguna Google,5,2020-11-02 05:37:07,Seneng bisa berbagi sesama pejuang diet. Dapet insight yang positif
Pengguna Google,4,2020-11-01 19:54:17,not bad
Pengguna Google,5,2020-11-01 18:26:43,Sangat membantu untuk memonitor program diet saya 😊
Pengguna Google,5,2020-11-01 17:57:45,suka
Pengguna Google,5,2020-11-01 17:12:14,Sangat berguna utk panduan defisit kalori tiap hariku
Pengguna Google,1,2020-11-01 13:52:28,Udah log out kok ga bisa log in lg? Jd males sma ni app
Pengguna Google,1,2020-11-01 09:25:06,Saya tidak bisa dowload aplikasi ini kenapa?
Pengguna Google,5,2020-11-01 07:07:10,Aplikasi bagus dan recommended untuk diet
Pengguna Google,4,2020-11-01 06:26:00,FatSecret membantu saya dlm mengelola defisit kalori dalam program diet saya. Terimakasih..
Pengguna Google,5,2020-11-01 05:49:15,Good
Pengguna Google,5,2020-10-31 21:54:18,Keren
Pengguna Google,5,2020-10-31 17:43:03,Suka bget karena makan jadi terkontrol
Pengguna Google,5,2020-10-31 14:50:51,"Aplikasi bagus, bisa dapet banyak tips dan trik dari sesama pengguna, juga saling menyemangati, saya sudah turun 7kg"
Pengguna Google,5,2020-10-31 12:11:25,"Simple, usefull"
Pengguna Google,5,2020-10-31 10:26:47,"App yg sangat bagus dan membantu bgt buat aq nurunin bb,,semenjak gunain app ini dan mnghitung kalori yg masuk,bb aq tiap minggu turun mskpn ga bnyk..top deh pkknya ni app"
Pengguna Google,5,2020-10-31 06:53:49,Aplikasi ini sangat membantu banget...utk menurynkan BB syaa...syukaak
Pengguna Google,4,2020-10-30 17:56:21,Sangat membantu program dietku.
Pengguna Google,5,2020-10-30 17:51:35,Aplikasi yang bagus
Pengguna Google,5,2020-10-30 17:36:25,Memudahkan dalam menghitung kalori
Pengguna Google,4,2020-10-30 14:14:19,Sangat membantu sekali 💛
Pengguna Google,3,2020-10-30 11:58:28,Kok gabisa masuk? Error
Pengguna Google,4,2020-10-30 11:56:28,Sudah diinstal tapi tidak bisa dibuka... kenapa ya?
Pengguna Google,5,2020-10-30 09:57:31,Suka dengan panduannya
Pengguna Google,5,2020-10-30 08:32:40,Suka sngt membantu diet
Pengguna Google,5,2020-10-29 19:17:12,Sangat2 membantu
Pengguna Google,5,2020-10-29 19:04:34,±2 bulan turun 13kg♥️ olahraga semood nya aja itu juga paling 5-6menit😂♥️
Pengguna Google,5,2020-10-29 14:56:57,Wah bagus banget😚
Pengguna Google,5,2020-10-29 12:00:17,FatSecret sangat membantu dalam mengontrol kalori jahat dan meningkatkan konsumsi kalori baik
Pengguna Google,5,2020-10-29 06:07:56,Aplikasi yang sangat membantu ketika defisit kalori
Pengguna Google,5,2020-10-28 22:15:10,Terbaiq
Pengguna Google,5,2020-10-28 21:43:07,bagus bangettttttsssssssssss bisa ngitung kalori agar ga kebablasan
Pengguna Google,5,2020-10-28 20:53:15,Saya diet sudah 2minggu Bb saya sebelum diet 102kg Sekarang 97kg Terimakasih aplikasi yg baik Terus kembangkan ya
Pengguna Google,5,2020-10-28 20:38:00,Sangat membantu dalam program dietku👍👍
Pengguna Google,5,2020-10-28 20:11:42,bagus
Pengguna Google,5,2020-10-28 19:36:21,Aplikasi yang wow bgt sih menurut aku. Karna ini tuh membantu bgt. Thank you 😍😍😍
Pengguna Google,5,2020-10-28 16:58:14,"Very useful, help me to tracking my diet program. Start your healthy from this app❤❤"
Pengguna Google,4,2020-10-28 15:25:28,"Aplikasi sangat membantu dan penggunaannya mudah Tapi kenapa tdk bisa sinkron dgn samsung health saya yaa? Di aplikasi ini hanya tertulis 500 langkah, padahal sdh 3000 langkah Mohon infonya Terima kasih"
Pengguna Google,5,2020-10-28 09:53:09,Ngebantu banget buat itung kalori
Pengguna Google,5,2020-10-28 06:19:58,Semoga makanan lainnya banyak di input disini ya kakk!! Terimakasih sudah membuatku turun 1/2 kg 1 Minggu. Akhirnya aku bisa diet tanpa tertekan dengan bantuan aplikasi ini 😍
Pengguna Google,4,2020-10-27 20:43:32,Kalo lihat dr description keeknya bagus. Makanya akuh kasih 4 bintang. Nnti kalo app nya benar2 bagus bakal Akuh kasih 5 bintang dah
Pengguna Google,5,2020-10-27 19:23:20,Membantu sekali. Bisa ditambah lebih banyak jenis makanannya. Bagi yang sudah berpengalaman bisa menambahkan secara akurat akg di sini
Pengguna Google,5,2020-10-27 17:56:02,Sangat membantu mengontrol kalori yg kita konsumsi
Pengguna Google,5,2020-10-27 16:58:25,Sangat bangus
Pengguna Google,4,2020-10-27 16:41:41,Membantu banget sih aplikasinya
Pengguna Google,5,2020-10-27 13:49:23,I like it
Pengguna Google,5,2020-10-27 13:44:08,Bagus banget
Pengguna Google,5,2020-10-27 10:57:08,Sangat bermanfaat dan membantu
Pengguna Google,5,2020-10-27 08:19:01,Aplikasi ini membantu bgt saat program diet. Namun ada beberapa kenis makanan yang masih belum terdaftar .
Pengguna Google,5,2020-10-27 06:39:01,"Sangat direkomendasikan !!!!! Temen"" wajib download aplikasi ini"
Pengguna Google,5,2020-10-27 04:30:03,Membantu sekali
Pengguna Google,1,2020-10-27 00:55:31,Knpa ya kk gk bisa Di download
Pengguna Google,5,2020-10-26 22:03:27,Cocok bust panduan
Pengguna Google,5,2020-10-26 20:27:41,Ini sangat bagus banget ya blm donwold nyesel ayu buruan donwlod
Pengguna Google,5,2020-10-26 18:50:53,Sangat membantu. Untuk program diet saya
Pengguna Google,4,2020-10-26 18:50:19,"OK, I'll ask you a question in the email"
Pengguna Google,1,2020-10-26 17:39:35,Kenapa hari ini fatsecret loadingnya lama amaat yaaaaa??????!!!!!!
Pengguna Google,2,2020-10-26 17:34:32,Lemot banget astaga
Pengguna Google,3,2020-10-26 17:23:18,"Aplikasi Baguss, Tapi LEMOTTT"
Pengguna Google,5,2020-10-26 08:46:20,Alhamdulillah...sangat membantu program diet saya....1 bln turun 7 kg... masih prose body goal...😁
Pengguna Google,5,2020-10-26 08:29:37,Terimakasih sudah membuat aplikasi ini
Pengguna Google,4,2020-10-26 08:19:57,Bgs bgt tp hrs berlangganan untuk fitur2 lainya... Tp.yg grtis lumayam membantu
Pengguna Google,4,2020-10-26 08:06:17,Terima kasih sangat membantu 💕😚
Pengguna Google,5,2020-10-26 07:54:22,Sangat membantu dalam program diet
Pengguna Google,5,2020-10-26 04:16:51,Samgat membantu
Pengguna Google,5,2020-10-25 20:53:28,Keren banget
Pengguna Google,5,2020-10-25 20:12:36,Good aj
Pengguna Google,5,2020-10-25 19:19:41,Mantap nih aplikasi
Pengguna Google,5,2020-10-25 19:15:45,Kontrol se kontrol kontrolnya inimah mantep abiisssssss
Pengguna Google,5,2020-10-25 08:46:10,Good ❤️
Pengguna Google,4,2020-10-25 05:47:18,"Terimakasih fat screet, akhirnya aq bisa konsisten dietnya karena gak berat diet rendah kalori 😘"
Pengguna Google,5,2020-10-25 05:40:06,Help full utk progrm diet
Pengguna Google,5,2020-10-24 17:16:12,Benar-benar berguna buat pejuang diet seperti saya
Pengguna Google,5,2020-10-24 10:38:33,Keren
Pengguna Google,5,2020-10-24 06:04:23,Ok
Pengguna Google,5,2020-10-24 05:56:15,"Luar biasa membantu,mungkin lebih dilengkapi lagi nikai kkal pada setiap makanan...banyak yang gak ada jg sih..."
Pengguna Google,5,2020-10-24 05:29:28,"sukaa banget sama aplikasi ini , cocok untuk yg lagi diet"
Pengguna Google,5,2020-10-23 17:33:02,Bagusss bangetttt
Pengguna Google,5,2020-10-23 15:50:35,Goodddddd
Pengguna Google,5,2020-10-23 15:47:29,Mantullll
Pengguna Google,4,2020-10-23 07:52:41,"Min sebaiknya jenis makanannya diuraikan lagi misal nasi padang,itu kan di dlmnya ada nasi,ada rendang,ada daun singkong,ada sambelnyajuga,ada sayur nangka juga,dll nah itu jumlah kalorinya per masing masing jenis makanan mih itu lebih membantu min hhe,,nnti kalo udh ada update lagi sya ksih 5 bntang deh,kalo ada sih sya ksih bintang 10"
Pengguna Google,4,2020-10-22 20:38:24,Keren
Pengguna Google,5,2020-10-22 16:42:11,Membantu bgt sih aplikasi ini... cocok yg mau defisit kalori..
Pengguna Google,5,2020-10-22 10:08:05,"Berguna,tolong lengkapi macam macam makanan INDONESIA"
Pengguna Google,5,2020-10-22 09:07:04,Sangat membantu
Pengguna Google,5,2020-10-21 20:54:07,Sangat membantu untuk penurunan berat bdan. Terimakasih
Pengguna Google,5,2020-10-21 17:12:11,Bagus banget
Pengguna Google,5,2020-10-21 16:56:27,Membantu devisit kalori
Pengguna Google,4,2020-10-21 16:21:44,"Please add for another micronutrients (calsium, zinc, fosfor, vit c)"
Pengguna Google,5,2020-10-21 15:29:38,Oke buat ngira.. bagus
Pengguna Google,5,2020-10-21 14:13:51,Aplikasi ini bermanfaat banget. Dengan aplikasi ini kita bisa tau seberapa banyak kalori yg udah masuk. Jadi bisa ngatur makanan deh👍
Pengguna Google,3,2020-10-21 11:54:35,Bagus aplikasi nya bisa mengontrol kalori yang masuk ke dalam tubuh kita sebagai tolak ukur
Pengguna Google,5,2020-10-21 07:56:44,Sangant2 membantu sekali terimakasih
Pengguna Google,4,2020-10-21 07:33:17,Bagus untuk menghitung kebutuhan kalori harian
Pengguna Google,5,2020-10-20 17:12:18,TOP
Pengguna Google,5,2020-10-20 16:40:49,App yang sangat berguna dan membantu bagi yg lagi diet defisit kalori
Pengguna Google,3,2020-10-20 12:41:55,Baru mau nyoba
Pengguna Google,5,2020-10-20 12:33:28,Membantu banget untuk yang sedang manjalani pola makan sehat dan terukur.. Mantaff
Pengguna Google,5,2020-10-20 12:30:46,"Mantul banget aplikasi, bisa mengetahui asupan kalori yang kita makan setiap hari, serta mengetahui kalori kita yg terbakar..."
Pengguna Google,5,2020-10-20 08:52:19,Aplikasi ini sangat membantu. Lumayan lengkap utk semua jenis makanan..
Pengguna Google,5,2020-10-20 06:18:33,suka banget dengan aplikasi ini
Pengguna Google,3,2020-10-20 06:06:26,❤️❤️
Pengguna Google,5,2020-10-20 04:22:34,Sangat membantu ❤❤
Pengguna Google,5,2020-10-19 22:51:20,Mantapppp
Pengguna Google,5,2020-10-19 21:15:39,Ini aplikasi bagus banget buat kalian yg ingin diet
Pengguna Google,5,2020-10-19 18:37:05,"Menghitung kalori menjadi lebih mudah dengan aplikasi ini, nice!"
Pengguna Google,5,2020-10-19 15:36:21,Sangat membantu jadi qt tau berapa jumlah kalori dr setiap makanan yg qt makan
Pengguna Google,5,2020-10-19 14:44:24,Sangat membantu saya dlm proses diet. Lengkap🤩
Pengguna Google,5,2020-10-19 14:08:12,Bagus aplkasi nya meskipun sy kurang paham😀
Pengguna Google,5,2020-10-19 09:18:52,Sangat membantu dalam program diet saya..love bangettttt 🥰🥰🥰
Pengguna Google,5,2020-10-19 08:36:53,"Makasih yah, saya terbantu dengan aplikasi ini..."
Pengguna Google,5,2020-10-19 08:33:19,Sangat membatu menghitung kalori yg masuk. Dan mengetahui makro nutrisi yg baik. Ya walopun tdk akurat bgt tp bisa buat kira2lah
Pengguna Google,5,2020-10-19 08:06:12,Bagus banget aplikasinya. Sangat membantu untuk program diet. Lengkap juga ada list kalori makananya. Thankyou sangat
Pengguna Google,4,2020-10-19 07:25:02,4 bintang dulu. Sejauh ini membantu banget. Nanti klo mencapai goal BB saya kasih 5 bintang
Pengguna Google,5,2020-10-19 07:02:19,Okk
Pengguna Google,5,2020-10-18 23:58:29,Sangat Membantu
Pengguna Google,5,2020-10-18 19:07:23,Good
Pengguna Google,5,2020-10-18 14:18:20,Mantep
Pengguna Google,5,2020-10-18 11:16:34,Mantap
Pengguna Google,5,2020-10-18 11:05:22,"Bagus banget aplikasi ini buat atur pola makan , dan untuk tau kalori yg kita butuhin .. semoga fat secret lebih lengkapp list makanannya biar ngitung kalorinya gak ngaco"
Pengguna Google,5,2020-10-18 10:08:10,Sangat membantu saat program diet
Pengguna Google,4,2020-10-18 07:31:30,Sangat membantu bagi yang berdiet mengurangi kalori.
Pengguna Google,4,2020-10-17 23:33:28,Ak bingung cara makainya
Pengguna Google,5,2020-10-17 22:46:00,Terbaik
Pengguna Google,5,2020-10-17 19:37:56,Seneng banget
Pengguna Google,5,2020-10-17 17:59:40,Untuk menu makan tolong di tambah yang pake gram dong hehe
Pengguna Google,3,2020-10-17 15:47:09,Semoga bermanfaat
Pengguna Google,5,2020-10-17 11:40:25,Sangat membantu untuk menghitung kalori makanan. Terima kasih.
Pengguna Google,5,2020-10-17 09:31:07,Sangat membantu 👍
Pengguna Google,2,2020-10-17 08:00:09,"New User, lagi ngulik isi bagian kalori di bakar : workout 30 menit kalori 358, tidur 8 jam kal 769, nah ada yg auto ke isi yaitu Istirahat 15 jam 30 menit kal 1655 (kalo di totalin semuanya 24 jam) dan kalori total 2782. Masa iya total kalori di bakar bisa 2700 hebat bener :("
Pengguna Google,5,2020-10-17 07:24:31,Membantu banget untuk menghitung calori
Pengguna Google,5,2020-10-17 06:28:21,Sangat membantu saya dalam menjalani penurunan berat badan
Pengguna Google,5,2020-10-16 20:20:26,Penggunaan mudah. Sangat membantu
Pengguna Google,5,2020-10-16 15:19:26,Sangat bermanfaat buat saya yg sedang proses penurunan berat badan
Pengguna Google,5,2020-10-16 09:50:24,Keren
Pengguna Google,5,2020-10-16 07:43:21,"Sangat membantu untuk mengatur pola diet, menentukan kalori makanan dan memantau perkembangan diet"
Pengguna Google,5,2020-10-16 07:30:53,Bermanfaat utk menghitung jumlah kalori yang kita makan
Pengguna Google,5,2020-10-16 04:42:18,sangat membantu program diet ku
Pengguna Google,5,2020-10-15 19:59:17,Ok
Pengguna Google,5,2020-10-15 19:52:24,Good
Pengguna Google,5,2020-10-15 19:06:39,Bagus untuk program diet
Pengguna Google,4,2020-10-15 17:12:03,"Hallo mau Tanya gimana cara menggunakan aplikasi ini,,saya gak ngerti 😭"
Pengguna Google,5,2020-10-15 16:10:29,Mantap
Pengguna Google,5,2020-10-15 14:41:55,Aplikasi ini sangat membantu saya untuk mengontrol asupan kalori yang masuk ke tubuh saya selama saya menjalankan OCD...Tq Fat Secret...
Pengguna Google,5,2020-10-15 11:12:23,Recomended💛
Pengguna Google,5,2020-10-15 04:48:10,So helping!
Pengguna Google,5,2020-10-15 00:10:11,Sangat membantu
Pengguna Google,5,2020-10-14 22:35:14,Jossss
Pengguna Google,5,2020-10-14 19:06:05,nice
Pengguna Google,5,2020-10-14 08:56:48,Sangat membantu
Pengguna Google,5,2020-10-14 07:57:45,Keren
Pengguna Google,5,2020-10-13 18:30:18,bagusss!
Pengguna Google,5,2020-10-13 17:48:04,Sangat membantu dalam program diet dan mengatur pola makan saya
Pengguna Google,5,2020-10-13 17:12:51,Aplikasi yg keren Sangat membantu dalam menjalani my new lifestyle
Pengguna Google,5,2020-10-13 16:24:46,Memudahkan dlm diet
Pengguna Google,5,2020-10-13 13:07:32,Aplikasi keren untuk menurunkan berat badan. Buat daftar tambahan makanan minumannya ditambah lebih banyak lagi ya.
Pengguna Google,5,2020-10-13 10:54:20,Membantu dalam mengatur makan sehari²
