,userName,score,at,content,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_akhir,polarity_score,sentiment
4755,Windy Arum Sari,5,2020-06-20 06:26:30,"Terima kasih Fat Secret membantu saya menjadi lebih cerdas dalam memilih makanan, menghitung asupan kalori, dan mencegah saya untuk makan/ngemil secara berlebihan. Semoga saya bisa menuju ke BB ideal saya.",Terima kasih Fat Secret membantu saya menjadi lebih cerdas dalam memilih makanan menghitung asupan kalori dan mencegah saya untuk makanngemil secara berlebihan Semoga saya bisa menuju ke BB ideal saya,terima kasih fat secret membantu saya menjadi lebih cerdas dalam memilih makanan menghitung asupan kalori dan mencegah saya untuk makanngemil secara berlebihan semoga saya bisa menuju ke bb ideal saya,terima kasih fat secret membantu saya menjadi lebih cerdas dalam memilih makanan menghitung asupan kalori dan mencegah saya untuk makanngemil secara berlebihan semoga saya bisa menuju ke bb ideal saya,"['terima', 'kasih', 'fat', 'secret', 'membantu', 'saya', 'menjadi', 'lebih', 'cerdas', 'dalam', 'memilih', 'makanan', 'menghitung', 'asupan', 'kalori', 'dan', 'mencegah', 'saya', 'untuk', 'makanngemil', 'secara', 'berlebihan', 'semoga', 'saya', 'bisa', 'menuju', 'ke', 'bb', 'ideal', 'saya']","['terima', 'kasih', 'fat', 'secret', 'membantu', 'cerdas', 'memilih', 'makanan', 'menghitung', 'asupan', 'kalori', 'mencegah', 'makanngemil', 'semoga', 'bb', 'ideal']",terima kasih fat secret membantu cerdas memilih makanan menghitung asupan kalori mencegah makanngemil semoga bb ideal,4,Positive
4756,Putri Listiyo,4,2020-06-20 05:25:43,Sangat membantu dalam menjaga kalori,Sangat membantu dalam menjaga kalori,sangat membantu dalam menjaga kalori,sangat membantu dalam menjaga kalori,"['sangat', 'membantu', 'dalam', 'menjaga', 'kalori']","['membantu', 'menjaga', 'kalori']",membantu menjaga kalori,-3,Negative
4757,Lindut Boim,5,2020-06-19 20:26:50,"Sangat membantu proses diet dan defisit kalori, semoga aplikasi ini bisa mambantu kaum yang ingin sehat.",Sangat membantu proses diet dan defisit kalori semoga aplikasi ini bisa mambantu kaum yang ingin sehat,sangat membantu proses diet dan defisit kalori semoga aplikasi ini bisa mambantu kaum yang ingin sehat,sangat membantu proses diet dan defisit kalori semoga aplikasi ini bisa mambantu kaum yang ingin sehat,"['sangat', 'membantu', 'proses', 'diet', 'dan', 'defisit', 'kalori', 'semoga', 'aplikasi', 'ini', 'bisa', 'mambantu', 'kaum', 'yang', 'ingin', 'sehat']","['membantu', 'proses', 'diet', 'defisit', 'kalori', 'semoga', 'aplikasi', 'mambantu', 'kaum', 'sehat']",membantu proses diet defisit kalori semoga aplikasi mambantu kaum sehat,-6,Negative
4758,Fathiyyah SY,5,2020-06-19 11:47:53,I luvvv this app,I luvvv this app,i luvvv this app,i luvvv this app,"['i', 'luvvv', 'this', 'app']","['luvvv', 'app']",luvvv app,0,Neutral
4759,Nafisha hairin,5,2020-06-19 10:45:39,"Membantu bgt dan suka bgt,aku jd lebih mudah menghitung brp cal yg msk,sgt cinta ini😘😘😘",Membantu bgt dan suka bgtaku jd lebih mudah menghitung brp cal yg msksgt cinta ini,membantu bgt dan suka bgtaku jd lebih mudah menghitung brp cal yg msksgt cinta ini,membantu banget dan suka bgtaku jd lebih mudah menghitung brp cal yang msksgt cinta ini,"['membantu', 'banget', 'dan', 'suka', 'bgtaku', 'jd', 'lebih', 'mudah', 'menghitung', 'brp', 'cal', 'yang', 'msksgt', 'cinta', 'ini']","['membantu', 'banget', 'suka', 'bgtaku', 'jd', 'mudah', 'menghitung', 'brp', 'cal', 'msksgt', 'cinta']",membantu banget suka bgtaku jd mudah menghitung brp cal msksgt cinta,8,Positive
4760,Rafita Yusra,5,2020-06-19 08:00:56,good,good,good,good,['good'],['good'],good,5,Positive
4761,zuppy_,5,2020-06-19 07:44:54,Sangat membantu sekalii,Sangat membantu sekalii,sangat membantu sekalii,sangat membantu sekalii,"['sangat', 'membantu', 'sekalii']","['membantu', 'sekalii']",membantu sekalii,0,Neutral
4762,Yolfiana Abdjulu,5,2020-06-19 00:06:49,Bismillah mau coba Kayanya aplikasinya sangat membantu,Bismillah mau coba Kayanya aplikasinya sangat membantu,bismillah mau coba kayanya aplikasinya sangat membantu,bismillah mau coba kayanya aplikasinya sangat membantu,"['bismillah', 'mau', 'coba', 'kayanya', 'aplikasinya', 'sangat', 'membantu']","['bismillah', 'coba', 'kayanya', 'aplikasinya', 'membantu']",bismillah coba kayanya aplikasinya membantu,3,Positive
4763,Nana Yuliana,5,2020-06-18 18:17:14,"Saya suka dgn aplikasi ini, jd lebih menghitung apa yang saya makan",Saya suka dgn aplikasi ini jd lebih menghitung apa yang saya makan,saya suka dgn aplikasi ini jd lebih menghitung apa yang saya makan,saya suka dengan aplikasi ini jd lebih menghitung apa yang saya makan,"['saya', 'suka', 'dengan', 'aplikasi', 'ini', 'jd', 'lebih', 'menghitung', 'apa', 'yang', 'saya', 'makan']","['suka', 'aplikasi', 'jd', 'menghitung', 'makan']",suka aplikasi jd menghitung makan,-2,Negative
4764,Renyok Taviani,5,2020-06-18 13:41:46,Membantu kontrol program diet,Membantu kontrol program diet,membantu kontrol program diet,membantu kontrol program diet,"['membantu', 'kontrol', 'program', 'diet']","['membantu', 'kontrol', 'program', 'diet']",membantu kontrol program diet,-3,Negative
4765,abdi praja Residence,5,2020-06-18 13:12:20,Sangat bermanfaat bangett😍,Sangat bermanfaat bangett,sangat bermanfaat bangett,sangat bermanfaat bangett,"['sangat', 'bermanfaat', 'bangett']","['bermanfaat', 'bangett']",bermanfaat bangett,3,Positive
4766,Farah Dini,5,2020-06-18 11:31:42,Sangat membantu untuk mengatur kalori masuk.,Sangat membantu untuk mengatur kalori masuk,sangat membantu untuk mengatur kalori masuk,sangat membantu untuk mengatur kalori masuk,"['sangat', 'membantu', 'untuk', 'mengatur', 'kalori', 'masuk']","['membantu', 'mengatur', 'kalori', 'masuk']",membantu mengatur kalori masuk,-3,Negative
4767,Ruri Novianti,4,2020-06-18 11:19:42,Aplikasi yg sangat membantu proses diet saya😍,Aplikasi yg sangat membantu proses diet saya,aplikasi yg sangat membantu proses diet saya,aplikasi yang sangat membantu proses diet saya,"['aplikasi', 'yang', 'sangat', 'membantu', 'proses', 'diet', 'saya']","['aplikasi', 'membantu', 'proses', 'diet']",aplikasi membantu proses diet,-6,Negative
4768,Rifqi Fatmala,5,2020-06-18 10:27:31,"Sya suka, membantu sekali dlm menghitung kalori. Makanan yg terdata pun kebanyakan ada, walaupun beberapa tidak ada, misal jenis2 ikan, karena memang setiap daerah belum tentu mekonsumsi ikan yg sama. Tpi sya masih bisa mencari jenis ikan lain yg kira2 sama. Overall aplikasinya bagus, tidak ada bug, error, bisa juga kita posting makanan kita ke pengguna aplikasi ini atau bahkan kita bisa berbagi inspirasi hasil kita ke pengguna lain dan sebaliknya. I like it so i rate 5 starts. Recommended",Sya suka membantu sekali dlm menghitung kalori Makanan yg terdata pun kebanyakan ada walaupun beberapa tidak ada misal jenis ikan karena memang setiap daerah belum tentu mekonsumsi ikan yg sama Tpi sya masih bisa mencari jenis ikan lain yg kira sama Overall aplikasinya bagus tidak ada bug error bisa juga kita posting makanan kita ke pengguna aplikasi ini atau bahkan kita bisa berbagi inspirasi hasil kita ke pengguna lain dan sebaliknya I like it so i rate  starts Recommended,sya suka membantu sekali dlm menghitung kalori makanan yg terdata pun kebanyakan ada walaupun beberapa tidak ada misal jenis ikan karena memang setiap daerah belum tentu mekonsumsi ikan yg sama tpi sya masih bisa mencari jenis ikan lain yg kira sama overall aplikasinya bagus tidak ada bug error bisa juga kita posting makanan kita ke pengguna aplikasi ini atau bahkan kita bisa berbagi inspirasi hasil kita ke pengguna lain dan sebaliknya i like it so i rate  starts recommended,sya suka membantu sekali dlm menghitung kalori makanan yang terdata pun kebanyakan ada walaupun beberapa tidak ada misal jenis ikan karena memang setiap daerah belum tentu mekonsumsi ikan yang sama tpi sya masih bisa mencari jenis ikan lain yang kira sama overall aplikasinya bagus tidak ada bug error bisa juga kita posting makanan kita ke pengguna aplikasi ini atau bahkan kita bisa berbagi inspirasi hasil kita ke pengguna lain dan sebaliknya i like it so i rate starts recommended,"['sya', 'suka', 'membantu', 'sekali', 'dlm', 'menghitung', 'kalori', 'makanan', 'yang', 'terdata', 'pun', 'kebanyakan', 'ada', 'walaupun', 'beberapa', 'tidak', 'ada', 'misal', 'jenis', 'ikan', 'karena', 'memang', 'setiap', 'daerah', 'belum', 'tentu', 'mekonsumsi', 'ikan', 'yang', 'sama', 'tpi', 'sya', 'masih', 'bisa', 'mencari', 'jenis', 'ikan', 'lain', 'yang', 'kira', 'sama', 'overall', 'aplikasinya', 'bagus', 'tidak', 'ada', 'bug', 'error', 'bisa', 'juga', 'kita', 'posting', 'makanan', 'kita', 'ke', 'pengguna', 'aplikasi', 'ini', 'atau', 'bahkan', 'kita', 'bisa', 'berbagi', 'inspirasi', 'hasil', 'kita', 'ke', 'pengguna', 'lain', 'dan', 'sebaliknya', 'i', 'like', 'it', 'so', 'i', 'rate', 'starts', 'recommended']","['sya', 'suka', 'membantu', 'dlm', 'menghitung', 'kalori', 'makanan', 'terdata', 'kebanyakan', 'jenis', 'ikan', 'daerah', 'mekonsumsi', 'ikan', 'tpi', 'sya', 'mencari', 'jenis', 'ikan', 'overall', 'aplikasinya', 'bagus', 'bug', 'error', 'posting', 'makanan', 'pengguna', 'aplikasi', 'berbagi', 'inspirasi', 'hasil', 'pengguna', 'like', 'rate', 'starts', 'recommended']",sya suka membantu dlm menghitung kalori makanan terdata kebanyakan jenis ikan daerah mekonsumsi ikan tpi sya mencari jenis ikan overall aplikasinya bagus bug error posting makanan pengguna aplikasi berbagi inspirasi hasil pengguna like rate starts recommended,-2,Negative
4769,Iyus Ruslan,4,2020-06-17 21:52:37,Ok,Ok,ok,ok,['ok'],['ok'],ok,4,Positive
4770,Nabila Indah,1,2020-06-17 21:43:29,Lamaaa😢😭,Lamaaa,lamaaa,lamaaa,['lamaaa'],['lamaaa'],lamaaa,0,Neutral
4771,Monawati Sihombing,5,2020-06-17 18:05:35,Sangat membantu untuk hidup sehat,Sangat membantu untuk hidup sehat,sangat membantu untuk hidup sehat,sangat membantu untuk hidup sehat,"['sangat', 'membantu', 'untuk', 'hidup', 'sehat']","['membantu', 'hidup', 'sehat']",membantu hidup sehat,1,Positive
4772,ChalisaAn,3,2020-06-17 16:41:16,Apps ini cukup membantu menghitung kalori good.,Apps ini cukup membantu menghitung kalori good,apps ini cukup membantu menghitung kalori good,apps ini cukup membantu menghitung kalori good,"['apps', 'ini', 'cukup', 'membantu', 'menghitung', 'kalori', 'good']","['apps', 'membantu', 'menghitung', 'kalori', 'good']",apps membantu menghitung kalori good,5,Positive
4773,Ajik Guz,5,2020-06-17 15:12:47,Sangat membantu... Sangat bagus sekali,Sangat membantu Sangat bagus sekali,sangat membantu sangat bagus sekali,sangat membantu sangat bagus sekali,"['sangat', 'membantu', 'sangat', 'bagus', 'sekali']","['membantu', 'bagus']",membantu bagus,-2,Negative
4774,princess fani,5,2020-06-17 14:04:12,Baguuusss sangat membantu proses diet,Baguuusss sangat membantu proses diet,baguuusss sangat membantu proses diet,baguuusss sangat membantu proses diet,"['baguuusss', 'sangat', 'membantu', 'proses', 'diet']","['baguuusss', 'membantu', 'proses', 'diet']",baguuusss membantu proses diet,-2,Negative
4775,Erna Puspitasari,5,2020-06-17 11:34:40,"Keren bgt makasih banyak sangat membantu, dan timelinenya pun good vibes, bener2 positif bgt, love!",Keren bgt makasih banyak sangat membantu dan timelinenya pun good vibes bener positif bgt love,keren bgt makasih banyak sangat membantu dan timelinenya pun good vibes bener positif bgt love,keren banget makasih banyak sangat membantu dan timelinenya pun good vibes bener positif banget love,"['keren', 'banget', 'makasih', 'banyak', 'sangat', 'membantu', 'dan', 'timelinenya', 'pun', 'good', 'vibes', 'bener', 'positif', 'banget', 'love']","['keren', 'banget', 'makasih', 'membantu', 'timelinenya', 'good', 'vibes', 'bener', 'positif', 'banget', 'love']",keren banget makasih membantu timelinenya good vibes bener positif banget love,19,Positive
4776,Sabrina Silmi,5,2020-06-17 10:02:05,Keren,Keren,keren,keren,['keren'],['keren'],keren,0,Neutral
4777,Ikhwan Santiko,5,2020-06-17 08:56:19,Mantttaaaap,Mantttaaaap,mantttaaaap,mantttaaaap,['mantttaaaap'],['mantttaaaap'],mantttaaaap,0,Neutral
4778,Nafal Machmud,5,2020-06-17 03:03:15,mantap,mantap,mantap,mantap,['mantap'],['mantap'],mantap,5,Positive
4779,Phoenix,4,2020-06-17 01:05:44,"krn aku diet dgn cara defisit kalori, aplikasi fatsecret ini ngebantu banget sih.. aplikasi ini bgus bngt untk kontrol asupan kalori harian kita, bntu hitung kalori jg, INTINYA ini help bngt untk kita2 yg lg diet.. TAPI msih ad mknan yg blm diinput dan blm ad di fatsecret, dan jg untk olhrga msih ad bnyk yg blm lngkp di fatsecret. aku harap kedepannya dri tim fatsecret masukin jenis olhrga dan berbagai mknan yg lbih bnyk lg ya, krna kurang bngt untk olhrga, dan untk mknan ga trllu sih..",krn aku diet dgn cara defisit kalori aplikasi fatsecret ini ngebantu banget sih aplikasi ini bgus bngt untk kontrol asupan kalori harian kita bntu hitung kalori jg INTINYA ini help bngt untk kita yg lg diet TAPI msih ad mknan yg blm diinput dan blm ad di fatsecret dan jg untk olhrga msih ad bnyk yg blm lngkp di fatsecret aku harap kedepannya dri tim fatsecret masukin jenis olhrga dan berbagai mknan yg lbih bnyk lg ya krna kurang bngt untk olhrga dan untk mknan ga trllu sih,krn aku diet dgn cara defisit kalori aplikasi fatsecret ini ngebantu banget sih aplikasi ini bgus bngt untk kontrol asupan kalori harian kita bntu hitung kalori jg intinya ini help bngt untk kita yg lg diet tapi msih ad mknan yg blm diinput dan blm ad di fatsecret dan jg untk olhrga msih ad bnyk yg blm lngkp di fatsecret aku harap kedepannya dri tim fatsecret masukin jenis olhrga dan berbagai mknan yg lbih bnyk lg ya krna kurang bngt untk olhrga dan untk mknan ga trllu sih,krn aku diet dengan cara defisit kalori aplikasi fatsecret ini ngebantu banget sih aplikasi ini bgus bngt untk kontrol asupan kalori harian kita bntu hitung kalori jg intinya ini help bngt untk kita yang lg diet tapi msih ad mknan yang blm diinput dan blm ad di fatsecret dan jg untk olhrga msih ad bnyk yang blm lngkp di fatsecret aku harap kedepannya dari tim fatsecret masukin jenis olhrga dan berbagai mknan yang lbih bnyk lg ya krna kurang bngt untk olhrga dan untk mknan tidak trllu sih,"['krn', 'aku', 'diet', 'dengan', 'cara', 'defisit', 'kalori', 'aplikasi', 'fatsecret', 'ini', 'ngebantu', 'banget', 'sih', 'aplikasi', 'ini', 'bgus', 'bngt', 'untk', 'kontrol', 'asupan', 'kalori', 'harian', 'kita', 'bntu', 'hitung', 'kalori', 'jg', 'intinya', 'ini', 'help', 'bngt', 'untk', 'kita', 'yang', 'lg', 'diet', 'tapi', 'msih', 'ad', 'mknan', 'yang', 'blm', 'diinput', 'dan', 'blm', 'ad', 'di', 'fatsecret', 'dan', 'jg', 'untk', 'olhrga', 'msih', 'ad', 'bnyk', 'yang', 'blm', 'lngkp', 'di', 'fatsecret', 'aku', 'harap', 'kedepannya', 'dari', 'tim', 'fatsecret', 'masukin', 'jenis', 'olhrga', 'dan', 'berbagai', 'mknan', 'yang', 'lbih', 'bnyk', 'lg', 'ya', 'krna', 'kurang', 'bngt', 'untk', 'olhrga', 'dan', 'untk', 'mknan', 'tidak', 'trllu', 'sih']","['krn', 'diet', 'defisit', 'kalori', 'aplikasi', 'fatsecret', 'ngebantu', 'banget', 'aplikasi', 'bgus', 'bngt', 'untk', 'kontrol', 'asupan', 'kalori', 'harian', 'bntu', 'hitung', 'kalori', 'jg', 'intinya', 'help', 'bngt', 'untk', 'lg', 'diet', 'msih', 'ad', 'mknan', 'blm', 'diinput', 'blm', 'ad', 'fatsecret', 'jg', 'untk', 'olhrga', 'msih', 'ad', 'bnyk', 'blm', 'lngkp', 'fatsecret', 'harap', 'kedepannya', 'tim', 'fatsecret', 'masukin', 'jenis', 'olhrga', 'mknan', 'lbih', 'bnyk', 'lg', 'krna', 'bngt', 'untk', 'olhrga', 'untk', 'mknan', 'trllu']",krn diet defisit kalori aplikasi fatsecret ngebantu banget aplikasi bgus bngt untk kontrol asupan kalori harian bntu hitung kalori jg intinya help bngt untk lg diet msih ad mknan blm diinput blm ad fatsecret jg untk olhrga msih ad bnyk blm lngkp fatsecret harap kedepannya tim fatsecret masukin jenis olhrga mknan lbih bnyk lg krna bngt untk olhrga untk mknan trllu,-17,Negative
4780,Marsya Maida,5,2020-06-16 21:20:51,Keren,Keren,keren,keren,['keren'],['keren'],keren,0,Neutral
4781,virmay siahaan,5,2020-06-16 20:35:03,sangat amat membantu,sangat amat membantu,sangat amat membantu,sangat amat membantu,"['sangat', 'amat', 'membantu']",['membantu'],membantu,0,Neutral
4782,riza azizah,5,2020-06-16 13:55:45,Top,Top,top,top,['top'],['top'],top,5,Positive
4783,yudi eko,5,2020-06-16 07:09:23,Recomended banget👍,Recomended banget,recomended banget,recomended banget,"['recomended', 'banget']","['recomended', 'banget']",recomended banget,1,Positive
4784,Tys Tys,5,2020-06-16 06:54:40,Untuk saat ini lumayanlah,Untuk saat ini lumayanlah,untuk saat ini lumayanlah,untuk saat ini lumayanlah,"['untuk', 'saat', 'ini', 'lumayanlah']",['lumayanlah'],lumayanlah,0,Neutral
4785,Muhammad Silahuddin,4,2020-06-15 22:14:48,Bukan nya 100 gram=1 ons ya? Kok hasilnya beda.,Bukan nya  gram ons ya Kok hasilnya beda,bukan nya  gram ons ya kok hasilnya beda,bukan nya gram ons ya kok hasilnya beda,"['bukan', 'nya', 'gram', 'ons', 'ya', 'kok', 'hasilnya', 'beda']","['gram', 'ons', 'hasilnya', 'beda']",gram ons hasilnya beda,-2,Negative
4786,Riena Nst,5,2020-06-15 18:05:45,Mantap,Mantap,mantap,mantap,['mantap'],['mantap'],mantap,5,Positive
4787,Elda Riskiyawanti,5,2020-06-15 17:33:08,Sangat membantu saya dalam menjalankan diet,Sangat membantu saya dalam menjalankan diet,sangat membantu saya dalam menjalankan diet,sangat membantu saya dalam menjalankan diet,"['sangat', 'membantu', 'saya', 'dalam', 'menjalankan', 'diet']","['membantu', 'menjalankan', 'diet']",membantu menjalankan diet,-3,Negative
4788,naifa azhara,5,2020-06-15 16:55:35,aplikasi ini sangat membantu pada saat sy diet!bagus banget sriusan!,aplikasi ini sangat membantu pada saat sy dietbagus banget sriusan,aplikasi ini sangat membantu pada saat sy dietbagus banget sriusan,aplikasi ini sangat membantu pada saat sy dietbagus banget sriusan,"['aplikasi', 'ini', 'sangat', 'membantu', 'pada', 'saat', 'sy', 'dietbagus', 'banget', 'sriusan']","['aplikasi', 'membantu', 'sy', 'dietbagus', 'banget', 'sriusan']",aplikasi membantu sy dietbagus banget sriusan,-3,Negative
4789,Anita Sitorus,5,2020-06-15 09:38:57,Good.,Good,good,good,['good'],['good'],good,5,Positive
4790,Yulia Angelina,5,2020-06-15 08:44:16,aplikasi ini sangat membantu saya dalam menghitung defisit kalori,aplikasi ini sangat membantu saya dalam menghitung defisit kalori,aplikasi ini sangat membantu saya dalam menghitung defisit kalori,aplikasi ini sangat membantu saya dalam menghitung defisit kalori,"['aplikasi', 'ini', 'sangat', 'membantu', 'saya', 'dalam', 'menghitung', 'defisit', 'kalori']","['aplikasi', 'membantu', 'menghitung', 'defisit', 'kalori']",aplikasi membantu menghitung defisit kalori,-7,Negative
4791,Cand Ra,5,2020-06-15 08:01:59,Mantap,Mantap,mantap,mantap,['mantap'],['mantap'],mantap,5,Positive
4792,Alis Nuralipah,5,2020-06-14 19:50:57,Aplikasi diet paling bagus,Aplikasi diet paling bagus,aplikasi diet paling bagus,aplikasi diet paling bagus,"['aplikasi', 'diet', 'paling', 'bagus']","['aplikasi', 'diet', 'bagus']",aplikasi diet bagus,-9,Negative
4793,Siska Putri Anggraini,1,2020-06-14 19:45:24,Kenapa gak bisa dibuka apk nya:(,Kenapa gak bisa dibuka apk nya,kenapa gak bisa dibuka apk nya,kenapa tidak bisa dibuka apk nya,"['kenapa', 'tidak', 'bisa', 'dibuka', 'apk', 'nya']","['dibuka', 'apk']",dibuka apk,0,Neutral
4794,Anik Telintas,4,2020-06-14 19:36:21,"Kok tiap aku posting gambar ato apapun kayak nya gak ada respon dari komunitas lain sama sekali ya, padahal publikasi ke komunitas dah aku on kan lho, merasa insecure aku..🤣 apa harus follow dulu? Tapi aku gak follow siapa2 bisa like dan komen ke komunitas lain tuh... Gimana ya? Hehe",Kok tiap aku posting gambar ato apapun kayak nya gak ada respon dari komunitas lain sama sekali ya padahal publikasi ke komunitas dah aku on kan lho merasa insecure aku apa harus follow dulu Tapi aku gak follow siapa bisa like dan komen ke komunitas lain tuh Gimana ya Hehe,kok tiap aku posting gambar ato apapun kayak nya gak ada respon dari komunitas lain sama sekali ya padahal publikasi ke komunitas dah aku on kan lho merasa insecure aku apa harus follow dulu tapi aku gak follow siapa bisa like dan komen ke komunitas lain tuh gimana ya hehe,kok tiap aku posting gambar ato apapun kayak nya tidak ada respon dari komunitas lain sama sekali ya padahal publikasi ke komunitas dah aku on kan lho merasa insecure aku apa harus follow dulu tapi aku tidak follow siapa bisa like dan komen ke komunitas lain tuh gimana ya hehe,"['kok', 'tiap', 'aku', 'posting', 'gambar', 'ato', 'apapun', 'kayak', 'nya', 'tidak', 'ada', 'respon', 'dari', 'komunitas', 'lain', 'sama', 'sekali', 'ya', 'padahal', 'publikasi', 'ke', 'komunitas', 'dah', 'aku', 'on', 'kan', 'lho', 'merasa', 'insecure', 'aku', 'apa', 'harus', 'follow', 'dulu', 'tapi', 'aku', 'tidak', 'follow', 'siapa', 'bisa', 'like', 'dan', 'komen', 'ke', 'komunitas', 'lain', 'tuh', 'gimana', 'ya', 'hehe']","['posting', 'gambar', 'ato', 'apapun', 'kayak', 'respon', 'komunitas', 'publikasi', 'komunitas', 'dah', 'lho', 'insecure', 'follow', 'follow', 'like', 'komen', 'komunitas', 'tuh', 'gimana', 'hehe']",posting gambar ato apapun kayak respon komunitas publikasi komunitas dah lho insecure follow follow like komen komunitas tuh gimana hehe,-6,Negative
